Directory,Org/Person Name,Org/Person DBA,Org/Person Sort Name,Org Number,Status,Organization/Person Type,Org/Person Main Category,Listing Type,Employer,Org ID,Listing ID,Listing Comments,Listing Internet Comments,Same As Listing Comments,Listing Category,Listing Address 1,Listing Address 2,Listing Address 3,Listing Zip/Postal Code,Listing City,Listing State/Province,Listing Country,Listing Phone 1,Listing Phone 1 Ext,Listing Fax,Listing Fax Ext,Listing Fax Long Distance,Listing Toll,Listing Toll Ext,Listing Url,Listing Email,Listing Facebook,Listing Twitter,Listing Linked In,Mailing Address 1,Mailing Address 2,Mailing Address 3,Mailing Zip/Postal,Mailing City,Mailing State/Province,Mailing Country,Label 1,Label 2,Label 3,Label 4,Label 5,Label 6,Label 7,Label 8,Label 9,Label 10,Label 1,Label 2,Label 3,Label 4,Label 5,Label 6,Label 7,Label 8,Label 9,Label 10,Label 1,Label 2,Label 3,Label 4,Label 5,Label 6,Label 7,Label 8,Label 9,Label 10,Org/Person NAICS,Sponsor,Total Employees,Total Part Time Employees,Total Full Time Employees,Joined Date,Began Business Date,Org/Person Group Insurance,Org/Person Effective Date,Org/Person Group Term Date,Org/Person Branch,Org/Person Type of Business,Org/Person Board Approval Date,Org/Person New Member Pkg. Mailed,Org/Person Appeared in Briefs,Org/Person Merchant Services,Org/Person Confirmation Date,Org/Person Main reason for joining,Org/Person Main reason for joining,Org/Person Conf. Date,Org/Person Home Insurance,Org/Person Home Effective Date,Org/Person Home Term Date,Org/Person Esso Account #,Org/Person Auto Insurance,Org/Person Auto Effective Date,Org/Person Auto Term Date,Org/Person Welcome Email Sent,Org/Person FIRM #/name,Org/Person Petro Account #,Org/Person Logo Use,Org/Person Reps,Person/Employee Chair Term,Organization Sector,Organization Business Type,Organization Member Type,Organization Dues Category,Organization Designated Reps,Organization Program(s),Person/Employee Status,Person/Employee Level,Person/Employee Designation,Main Contact Prefix,Main Contact First Name,Main Contact Initial,Main Contact Last Name,Main Contact Suffix,Main Contact Title,Main Contact Position,Main Contact Email,Main Contact Salutation,Main Contact Formal Salutation,Special Offer,Special Offer Expires,Special Offer Begin,Special Offer End,Main Listing Contact Prefix,Main Listing Contact First Name,Main Listing Contact Initial,Main Listing Contact Last Name,Main Listing Contact Suffix,Main Listing Contact Title,Main Listing Contact Position,Main Listing Contact Comments,Main Listing Contact Internet Comments,Main Listing Contact Same As Comments,Main Listing Contact Category,Main Listing Contact Address 1,Main Listing Contact Address 2,Main Listing Contact Address 3,Main Listing Contact Zip/Postal Code,Main Listing Contact City,Main Listing Contact State/Province,Main Listing Contact Country,Main Listing Contact Phone 1,Main Listing Contact Phone 1 Ext,Main Listing Contact Fax,Main Listing Contact Fax Ext,Main Listing Contact Fax Long Distance,Main Listing Contact Toll,Main Listing Contact Toll Ext,Main Listing Contact Url,Main Listing Contact Email,Main Listing Contact Facebook,Main Listing Contact Twitter,Main Listing Contact Linked In,Main Listing Contact Org ID,Main Listing Contact Listing ID,OrgCnt,CatCnt
Temporary Directory,1460961 Ontario Inc.,Snapd Windsor,Snapd Windsor,12542,Active,Member,Newspaper Publishers,Org,,25941,18291,,,Y,Newspaper Publishers,"3041 Dougall Ave., Unit 9, Suite 222",,,N9E 1S3,Windsor,Ontario,Canada,(519) 566-9254,,,,N,,,http://www.snapdwindsor.com/,windsor@snapd.com,https://www.facebook.com/snapdWindsor,https://twitter.com/snapdWindsor,,"3041 Dougall Ave., Unit 9, Suite 222",,,N9E 1S3,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,3/20/2014,1/1/2013,,,,,,Aug 13 2014,Sept 25 2014,Sept/Oct 2014 Issue,,,Networking,,,,,,,,,,,,,,0,,Communication,Sole Proprietor,General,A (1-5 employees),One,,,,,,Jeff,,Casey,,Owner/Publisher,DESIGNATED VOTING REP.,jcasey@snapd.com,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609,
Temporary Directory,Dr. Snjezana Ljeti Dental Office,Dr. Snjezana Ljeti Dental Office,"Snjezana Ljeti Dental Office, Dr.",4461,Active,Member,Dentists,Org,,4986,13132,,,Y,Dentists,2825 Lauzon Parkway,Suite #203,,N8T 3H5,Windsor,Ontario,Canada,(519) 948-0101,,(519) 948-3304,,N,,,,,,,,2825 Lauzon Parkway,Suite #203,,N8T 3H5,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,11/3/2005,1/1/1996,,,,,Sole Proprietor,Dec-05,20-Dec-05,Feb-06,20718510,,,,,,,,,,,,,,,,0,,Professional,Sole Proprietor,General,A (1-5 employees),One,TD Merchant Services,,,,Dr.,Snjezana,,Ljeti,,Owner,DESIGNATED VOTING REP.,,Snjezana,,,N,,,Dr.,Snjezana,,Ljeti,,Owner,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,610,
Temporary Directory,SNP Technical Services Inc.,SNP Technical Services Inc.,SNP Technical Services Inc.,5739,Active-IBB,Member,Engineering & Architectural Consultants,Org,,26037,18006,,,Y,Engineering & Architectural Consultants,420 Kildare Ave,,,N8Y 3G4,Windsor,Ontario,Canada,(519) 800-0873,,(877) 767-9199,,N,(877) 767-9099,,http://www.snp-tech.com,snptech@snp-tech.com,,,,420 Kildare Ave,,,N8Y 3G4,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,4/12/2013,9/1/2009,92570 - John Merwin,,,,,April 29 2013,,,,,"Discounts, Marketing/Advertising",,,,,,,,,,May 1 2013,,,,0,,Professional,Corporation,General,C (16-50 employees),2,Group Benefits - Merwin,,,,Mr.,Santiago,,Pablo,,President & CEO,DESIGNATED VOTING REP.,spablo@snp-tech.com,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611,
Temporary Directory,South Windsor Denture Clinic,South Windsor Denture Clinic,South Windsor Denture Clinic,5780,Active Branch,Member,Denturist,Org,,27589,18175,,,Y,Denturist,1390 Grand Marais Road West,,,N9E 1E5,Windsor,Ontario,Canada,(519) 969-6316,,,,N,,,http://www.bardgettdentureclinic.ca,info@bardgettdent.ca,,,,1390 Grand Marais Road West,,,N9E 1E5,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,12/5/2013,,,,,of 5580,,December 16 2013,,March/April 2014,,,,,,,,,,,,,December 18 2013,,,,0,,Professional,Sole Proprietor,General,Branch,,,,,,Mr.,Eric,D,Kukucka,,"Denturist, Managing Director",DESIGNATED VOTING REP.,erickukucka@gmail.com,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612,
Temporary Directory,Southern Mechanical Contractors Limited,Southern Mechanical Contractors Limited,Southern Mechanical Contractors Limited,5364,Active,Member,Mechanical Contractors,Org,,6602,13953,,,Y,,3194 Devon Drive,,,N8X 4L2,Windsor,Ontario,Canada,(519) 969-1722,,(519) 966-0928,,N,,,,southernmechanical@bellnet.ca,,,,3194 Devon Drive,,,N8X 4L2,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,11/13/2009,1/1/1969,,,,,Corporation,,,,,,,,,,,,,,,,,,,,0,,Construction,Corporation,General,B (6-15 employees),One,,,,,Mr.,Lou,E,Panontin,,President,DESIGNATED VOTING REP.,southernmechanical@bellnet.ca,,,,N,,,Mr.,Lou,E,Panontin,,President,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,613,
Temporary Directory,Southland Insurance Brokers Inc,Southland Insurance Brokers Inc,Southland Insurance Brokers Inc,3479,Active,Member,Insurance Brokers,Org,,3797,12138,,,Y,Insurance Brokers,3600 Rhodes Drive,,,N8W 5A4,Windsor,Ontario,Canada,(519) 974-8111,,(519) 974-7290,,N,(888) 746-4354,,http://www.dieppe.com,contactus@southlandonline.com,,,,3600 Rhodes Drive,,,N8W 5A4,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,11/12/2001,,,,,,Corporation,,,,,,,,,,,,,,,,,,,,0,,Finance/Insurance,Corporation,General,B (6-15 employees),One,,,,,Mr.,Stephen,H.,Savage,,President,DESIGNATED VOTING REP.,ssavage@dieppe.com,Stephen,,,N,,,Mr.,Stephen,H.,Savage,,President,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,614,
Temporary Directory,Southwestern Tennis Services,Southwestern Tennis Services,Southwestern Tennis Services,5786,Active,Member,Tennis Lessons,Org,,27639,18183,,,Y,,,,,,,,,(519) 980-9515,,,,N,,,http://www.southwesterntennisservices.com,mike@southwesterntennisservices.com,https://www.facebook.com/SouthwesternTennisServices,https://twitter.com/TennisSTS,,289 Geraldine Crescent,,,N9E4R7,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1/9/2014,11/1/2012,,,,,,Jan 27 2014,,March/April 2014,,,"Marketing/Advertising, Networking",,,,,,,,,,Jan 28 2014,,,,0,,Entertainment/Recreation,Sole Proprietor,General,A (1-5 employees),One,,,,,Mr.,Mike,,Bronkowski,,Owner/Founder,DESIGNATED VOTING REP.,mike@southwesterntennisservices.com,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615,
Temporary Directory,"Spartan Sling Manufacturing, Inc.","Spartan Sling Manufacturing, Inc.","Spartan Sling Manufacturing, Inc.",2517,Active,Member,Slings-Wire Rope/Nylon/Chain,Org,,2517,11469,,,Y,Slings-Wire Rope/Nylon/Chain,2565 Binder Crescent,,,N0R 1L0,Oldcastle,Ontario,Canada,(519) 737-8633,,(519) 737-0986,,N,,,http://www.spartansling.com,spartanslingmanufacturing@gmail.com,,,,2565 Binder Crescent,,,N0R 1L0,Oldcastle,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,4,6/4/1998,12/15/1987,42462 - David Seeley,Nov-00,,,,,,,N,N,,,,,,,,,,,,,,,0,,Manufacturing,Corporation,General,A (1-5 employees),One,Group Benefits - Seeley,,,,Mr.,Cliff,D.,Black,,Part-Owner/Director,DESIGNATED VOTING REP.,cliff.spartan@gmail.com,Cliff,,,N,,,Mr.,Cliff,D.,Black,,Part-Owner/Director,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,616,
Temporary Directory,Spee-dee Auto Wash,Spee-dee Auto Wash,Spee-dee Auto Wash,3864,Active,Member,Car Washing & Polishing,Org,,4246,12553,,,Y,Car Washing & Polishing,639 Langlois Avenue,,,N9A 2G5,Windsor,Ontario,Canada,(519) 977-0911,,(519) 977-7831,,N,,,http://www.speedeeautowash.com,spee-deeautowash@primus.ca,,,,639 Langlois Avenue,,,N9A 2G5,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,8,6/10/2003,,51560 - David Seeley,May-03,,,,,,,,,,,,,,,,,,,,,,,0,,Service sector,Corporation,General,B (6-15 employees),One,Group Benefits - Seeley,,,,Mr.,Greg,,Glenn,,Owner,DESIGNATED VOTING REP.,glacglen@netcom.ca,Greg,,,N,,,Mr.,Greg,,Glenn,,Owner,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,617,
Temporary Directory,Springboard Management Inc,Springboard Management Inc,Springboard Management Inc,5787,Active,Member,Occupational Health & Safety Consultants,Org,,27670,18187,,,Y,Occupational Health & Safety Consultants,568 Chatham Street East,,,N9A 2X1,Windsor,Ontario,Canada,(800) 507-0158,,,,N,,,http://www.springboardmgmt.com,jbrown@springboardmgmt.com,,,,568 Chatham Street East,,,N9A 2X1,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,14,1/14/2014,,,,,,,Jan 27 2014,,March/April 2014,,,"Marketing/Advertising, Networking",,,,,,,,,,Jan 28 2014,,,,0,,Professional,Corporation,General,B (6-15 employees),One,,,,,Mr.,Jeremy,,Brown,,Safety Compliance Advisor,DESIGNATED VOTING REP.,jbrown@springboardmgmt.com,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618,
Temporary Directory,St. Clair College Centre for the Arts,St. Clair College Centre for the Arts,St. Clair College Centre for the Arts,5784,Active Branch,Member,"Banquet, Conference & Meeting Facilities",Org,,27606,18171,,,Y,Schools - Colleges & Universities,201 Riverside Drive West,,,N9A 5K4,Windsor,Ontario,Canada,(519) 252-8311,,(519) 973-4976,,N,,,http://www.stclaircentre.ca,jdangela@stclaircollege.ca,,,,201 Riverside Drive West,,,N9A 5K4,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,12/11/2013,,,,,of Member # 0573,,December 16 2013,,March/April 2014,,,"Marketing/Advertising, Networking",,,,,,,,,,December 18 2013,,,,0,,Professional,Corporation,General,Branch,,,,,,Mr,Joe,,D'Angela,,General Manager,DESIGNATED VOTING REP.,jdangela@stclaircollege.ca,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619,
Temporary Directory,St. Clair College of Applied Arts & Technology,St. Clair College of Applied Arts & Technology,St. Clair College of Applied Arts & Technology,573,Active,Member,Schools - Colleges & Universities,Org,,232,11329,,,Y,Schools - Colleges & Universities,2000 Talbot Road West,P. O. Box 1604,,N9A 6S4,Windsor,Ontario,Canada,(519) 972-2701,,(519) 966-3763,,N,,,http://www.stclaircollege.ca,jstrasser@stclaircollege.ca,,,,2000 Talbot Road West,P. O. Box 1604,,N9A 6S4,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,0,550,1/1/1967,1/1/1966,,,,,,,,,,,,,,,,,,,,,,,,,0,,Professional,Corporation,Organization,G (401-950 employees),4,,,,,Dr.,John,A.,Strasser,,President,DESIGNATED VOTING REP.,jstrasser@stclaircollege.ca,John,,,N,,,Dr.,John,A.,Strasser,,President,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,620,
Temporary Directory,St. Clair Residence & Conference Centre,St. Clair Residence & Conference Centre,St. Clair Residence & Conference Centre,3506,Active,Member,"Accommodations, Conference & Meeting Facilities",Org,,3825,12192,,,Y,"Accommodations, Conference & Meeting Facilities",3995 Geraedts Drive,,,N9G 3C3,Windsor,Ontario,Canada,(519) 966-1601,,(519) 966-9501,,N,(877) 225-8664,,http://www.stayrcc.com,stclair@stayrcc.com,,,,3995 Geraedts Drive,,,N9G 3C3,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,7,12/5/2001,1/1/2002,,,,,,,,,,,,,,,,,,,,,,,,,0,,Hospitality,Corporation,General,A (1-5 employees),One,,,,,Ms.,Joelle,,Burnside,,Sales Coordinator,DESIGNATED VOTING REP.,jburnside@stayrcc.com,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621,
Temporary Directory,Stantec Consulting Ltd.,Stantec Consulting Ltd.,Stantec Consulting Ltd.,3188,Active,Member,Engineers - Consulting & Planning,Org,,3272,11808,,,Y,Engineers - Consulting & Planning,"140 Ouellette Place, Suite 100",,,N8X 1L9,Windsor,Ontario,Canada,(519) 966-2250,,(519) 966-5523,,N,,,http://www.stantec.com,tony.berardi@stantec.com,http://www.facebook.com/StantecInc?v=wall&ref=sgm,http://twitter.com/#!/stantec,,"140 Ouellette Place, Suite 100",,,N8X 1L9,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0,45,9/26/2000,1/1/1954,,,,,Corporation,,N,N,N,N,,,,,,,,,,,,,,,0,,Professional,Corporation,General,C (16-50 employees),2,,,,,Mr.,Tony,,Berardi,P. Eng,Principal & Office Manager,DESIGNATED VOTING REP.,tony.berardi@stantec.com,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622,
Temporary Directory,Sterling Marking Products Inc.,Sterling Marking Products Inc.,Sterling Marking Products Inc.,246,Active,Member,Marking & Identification Systems,Org,,99,11331,,,Y,Marking & Identification Systems,1505 Ottawa Street,,,N8X 2G3,Windsor,Ontario,Canada,(519) 253-7211,,(519) 253-0320,,N,,,http://www.sterling.ca,cfiedler@sterling.ca,,,,1505 Ottawa Street,,,N8X 2G3,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,5/1/1987,1/1/1945,,,,,,,,,,,,,,,,,,,,,,,,,0,,Manufacturing,Corporation,General,A (1-5 employees),,,,,,Mr.,Chris,,Fiedler,,Sales Representative,DESIGNATED VOTING REP.,cfiedler@sterling.ca,Chris,,,N,,,Mr.,Chris,,Fiedler,,Sales Representative,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,623,
Temporary Directory,Sterling Motor Technology Inc.,Sterling Motor Technology Inc.,Sterling Motor Technology Inc.,5404,Active,Member,Electric Motors - Sales & Service,Org,,20338,14119,,,N,Electric Motors - Sales & Service,5310 Walker Road,,,N0R 1L0,Oldcastle,Ontario,Canada,(519) 737-7770,,(519) 737-7772,,N,,,http://www.sterlingmt.com,inquiry@sterlingmt.com,,,,5310 Walker Road,,,N0R 1L0,Oldcastle,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,10,2/22/2010,6/2/2008,,,,,Corporation,Mar 22/10,Apr 20/10,,,,Marketing/Advertising/Networking,,,,,,,,,,Mar 29/10,,,,0,,Service sector,Corporation,General,B (6-15 employees),One,,,,,Mr.,Martin,,Reeb,,Director,DESIGNATED VOTING REP.,m.reeb@sterlingmt.com,,,,N,,,Mr.,Martin,,Reeb,,Director,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,624,
Temporary Directory,Stipic Arpino Weisman LLP,Stipic Arpino Weisman LLP,Stipic Arpino Weisman LLP,3263,Active,Member,Lawyers,Org,,3528,11903,,,Y,Lawyers,1574 Ouellette Ave.,,,N8X 1K7,Windsor,Ontario,Canada,(519) 258-3201,,(519) 258-2665,,N,,,http://www.sawlawyers.com,mstipic@sawlawyers.com,,,,1574 Ouellette Ave.,,,N8X 1K7,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,6,1/19/2001,1/1/1986,43451 - David Seeley,Feb-01,,,,,N,N,N,N,,,,,,,,,,,,,,,0,,Professional,Corporation,General,B (6-15 employees),One,Group Benefits - Seeley,,,,Mr.,Milan,,Stipic,LL.B.,,DESIGNATED VOTING REP.,mstipic@sawlawyers.com,Milan,,,N,,,Mr.,Milan,,Stipic,LL.B.,,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,625,
Temporary Directory,Store-N-Save LP,Store-N-Save LP,Store-N-Save LP,2901,Active,Member,Storage - Self Service,Org,,2582,11634,,,Y,Storage - Self Service,777 Hwy. #18,,,N9J 3S8,Windsor,Ontario,Canada,(519) 734-0505,,(519) 734-0512,,N,,,http://www.storensave.com,ebernardes@realstorage.ca,,,,777 Hwy. #18,,,N9J 3S8,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,9/20/1999,7/1/1999,43166 - David Seeley,Jan-01,Apr-11,,,,,,,,,,,,,,,,,,,,,,0,,Service sector,Corporation,General,A (1-5 employees),One,,,,,Ms.,Eva,,Bernardes,,Regional Manager,DESIGNATED VOTING REP.,ebernardes@realstorage.ca,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626,
Temporary Directory,Storey Auctions,Storey Auctions,Storey Auctions,1699,Active,Member,Auctions & Appraisals,Org,,796,10999,,,Y,Auctions & Appraisals,530 First Street,,,N5V 1Z3,London,Ontario,Canada,(519) 641-2844,,(519) 641-6143,,N,,,http://www.storeyauctions.com,storeyauctions@rogers.com,,,,530 First Street,,,N5V 1Z3,London,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,2/23/1995,1/1/1984,,,,,,,,,,,,,,,,,,,,,,,,,0,,Retail - Trade,Corporation,Associate,A (1-5 employees),,,,,,Mr.,Dennis,R.,Storey Jr.,ISA CA,President,ASSOCIATE REP (non-voting),storeyauctions@rogers.com,Dennis,,,N,,,Mr.,Dennis,R.,Storey Jr.,ISA CA,President,ASSOCIATE REP (non-voting),,,,,,,,,,,,,,,,,,,,,,,,,,627,
Temporary Directory,StreetSeen Media,StreetSeen Media,StreetSeen Media,4221,Active,Member,Advertising - Transit,Org,,4732,12903,,,Y,Advertising - Transit,48 Easton Rd.,,,N3P 1J5,Brantford,Ontario,Canada,(519) 564-2296,,(519) 733-6476,,N,(800) 957-7336,,http://www.streetseenmedia.com,streetseen@g1speed.com,,,,1044 County Rd. 20 West.,,,N9Y 2E6,Kingsville,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,10/20/2004,,,,,,,,,,,,,,,RADP01,Jan-05,,,RADT01,Nov-04,,,,,,0,,Service sector,Corporation,General,A (1-5 employees),One,,,,,Miss.,Tania,,Radu,,Sales Rep.,DESIGNATED VOTING REP.,streetseen@g1speed.com,Tania,,,N,,,Miss.,Tania,,Radu,,Sales Rep.,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,628,
Temporary Directory,Strone Corporation,Strone,Strone,5135,Active,Member,Restoration Contractors,Org,,6087,13702,,,Y,Restoration Contractors,9009 Twin Oaks Drive,,,N8N 5B8,Windsor,Ontario,Canada,(519) 739-3919,,(519) 739-1798,,N,(877) 739-3919,,http://www.strone.ca,claims@strone.ca,,,,9009 Twin Oaks Drive,,,N8N 5B8,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,8,7/10/2008,6/1/1987,,,,,Corporation,,,,,,,,,,,,,,,,,,,,0,,Service sector,Corporation,General,B (6-15 employees),One,,,,,Ms.,Jennifer,,Fuerth,,Office Admin,DESIGNATED VOTING REP.,jennifer.fuerth@strone.ca,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629,
Temporary Directory,The Summit Centre for Preschool Children with Autism,The Summit Centre for Preschool Children with Autism,Summit Centre for Preschool Children with Autism,2606,Active,Member,Associations & Organizations,Org,,2606,11480,,,Y,Associations & Organizations,940 Prince Road,,,N9C 2Z5,Windsor,Ontario,Canada,(519) 255-1195,,(519) 255-9226,,N,,,http://www.summitcentre.org,hhebert@summitcentre.org,,,,940 Prince Road,,,N9C 2Z5,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,13,8/14/1998,9/30/1996,51363 & 32737 - David Seeley,Apr/03 & Nov/98,,,Corporation,,N,N,N,N,,,,,,,,,,,,,,,0,,Service sector,Corporation,Organization,Non Profit/Charity,One,,,,,Ms.,Hellena,,Hebert,,Executive Director,DESIGNATED VOTING REP.,hhebert@summitcentre.org,Hellena,,,N,,,Ms.,Hellena,,Hebert,,Executive Director,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,630,
Temporary Directory,Summit Flooring & Window Fashions,Summit Flooring & Window Fashions,Summit Flooring & Window Fashions,2205,Active,Member,Floor Coverings - Sales & Installation,Org,,1272,11334,,,Y,Floor Coverings - Sales & Installation,5909 Wyandotte Street East,,,N8S 1M9,Windsor,Ontario,Canada,(519) 944-7662,,(519) 944-6616,,N,,,,info@summitfloor.com,,,,5909 Wyandotte Street East,,,N8S 1M9,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,2/21/1997,1/1/1993,,,,,,,,,,,,,,,,,52112,,,,,,9938911584,,0,,Retail - Trade,Corporation,General,B (6-15 employees),One,"Fuel Discounts - Esso, Fuel Discounts - Petro/Suncor",,,,Mr.,Rick,,Martinello,,President,DESIGNATED VOTING REP.,marty@summitfloor.com,Marty,,,N,,,Mr.,Rick,,Martinello,,President,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,631,
Temporary Directory,Sun Life Financial,Sun Life Financial,Sun Life Financial,1175,Active,Member,Insurance - Life & Financial Planning,Org,,422,14265,,,N,,"3200 Deziel Drive, Suite 508",,,N8W 5K8,Windsor,Ontario,Canada,(519) 974-3200,,(519) 974-2222,,N,,,http://www.sunlife.ca/windsorcentral,service@sunlife.ca,,,,"3200 Deziel Drive, Suite 508",,,N8W 5K8,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,29,2/12/1992,02/12/1870,,,,Dues paid by 4042,Corporation,,,,,,,,,,,,,,,,,,,,0,,Finance/Insurance,Corporation,General,B (6-15 employees),,,,,,Mr.,Craig,,Castle,,FC Manager,DESIGNATED VOTING REP.,craig.castle@sunlife.com,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632,
Temporary Directory,Sun Life Financial,Sun Life Financial,Sun Life Financial,4042,Active,Member,Insurance - Life & Financial Planning,Org,,4532,12729,,,Y,Insurance - Life & Financial Planning,8255 Anchor Drive,,,N8N 5G1,Windsor,Ontario,Canada,(519) 739-7777,2200,(519) 739-4449,,N,,,http://www.sunlife.ca/windsoressex,paul.luepann@sunlife.com,,,,8255 Anchor Drive,,,N8N 5G1,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,1,61,2/12/1992,,,,,,Corporation,,,,,,,,,,STAD02,Jan-05,,SEAM03,Nov-04,,,,,,0,,Finance/Insurance,Corporation,General,D (51-100 employees),3,,,,,Mr.,Paul,,Lue Pann,,Financial Centre Manager,DESIGNATED VOTING REP.,paul.luepann@sunlife.com,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633,
Temporary Directory,Sure Seal Roofing & Siding,Sure Seal Roofing & Siding,Sure Seal Roofing & Siding,2315,Active,Member,Roofing Contractors,Org,,1386,11340,,,Y,Roofing Contractors,4088 Sandwich Street,,,N9C 1C4,Windsor,Ontario,Canada,(519) 254-4377,,(519) 254-6507,,N,,,http://www.suresealroofing.com,info@suresealroofing.com,,,,4088 Sandwich Street,,,N9C 1C4,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,28,8/14/1997,6/1/1987,,,,,,,,,,,,,,,,,,,,,,,,,0,,Construction,Corporation,General,C (16-50 employees),2,,,,,Mr.,Art,,Bridgman,,Owner,DESIGNATED VOTING REP.,info@suresealroofing.com,Art,,,N,,,Mr.,Art,,Bridgman,,Owner,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,634,
Temporary Directory,Sutherland Global Services - CAN,Sutherland Global Services Ltd.,Sutherland Global Services Ltd.,4884,Active,Member,Outsource Business Processing,Org,,5786,13554,,,Y,Outsource Business Processing,500 Ouellette Ave 5th Floor,,,N9A 1B3,Windsor,Ontario,Canada,(519) 792-3572,,(519) 253-7109,,N,(800) 591-9395,0,http://www.sutherlandglobal.com,Lori.Atkinson@sutherlandglobal.com,,,,500 Ouellette Ave 5th Floor,,,N9A 1B3,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180,0,0,8/10/2007,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Other,Corporation,General,H (951-1550 employee),10,,,,,Ms.,Lori,,Atkinson,,"Senior Director, Head of Canadian Operations",DESIGNATED VOTING REP.,lori.atkinson@sutherlandglobal.com,,,,N,,,Ms.,Jackie,,Banjavcic,,"Director, Human Resources",DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,635,
